symbol	phenotype	FLAMES_scaled	FLAMES_scaled_with_path	XGB_scaled	weighted_cS2G_score	Overall L2G score	L2G_best	FLAMES_causal	FLAMES_causal_path	FLAMES_raw_path	rel_PoPS_Score	rel_PoPS_path	rel_weighted_distance	rel_MAGMA_Z	TP	filename
PTX4	IGF1	0.00400520473159551	0.003991279410596794	0.0054067695	0.0	0.0062791430391371	0	0	0	0.011320873504664788	0.14359981306787525	0.232759573024039	0.5546039855254903	0.6820608077076168	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
TELO2	IGF1	0.013707496419380658	0.012948423030885439	0.012034797	0.0	0.0090491436421871	0	0	0	0.015490572401857312	0.3679615508858552	0.5010624234572003	0.4181638341875731	0.8716510492279265	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
TELO2	IGF1	0.00598081127689885	0.005633866873743629	0.0058224523	0.0	0.0062308190390467	0	0	0	0.01597991211801335	0.3585893124962338	0.4332647318535348	0.583830628095192	0.9050326083628458	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
IFT140	IGF1	0.013924346414518894	0.013779734187203815	0.012034797	0.0	0.0061542401090264	0	0	0	0.01648509394511438	0.38030718736770336	0.559710177193389	0.39453148236531027	0.9134127717340069	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
IFT140	IGF1	0.03668093523602865	0.036678891266270844	0.035138715	0.0	0.008588571101427	0	0	0	0.10403608607664934	0.371118017347327	0.49988178377048037	0.7221699788652561	0.9502454557516254	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
TMEM204	IGF1	0.011239308132035993	0.011843648505229403	0.012034797	0.0	0.0065052309073507	0	0	0	0.01416889873267135	0.22744342180728824	0.4231222394888105	0.3692695039876049	0.8717264654310978	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
TMEM204	IGF1	0.023890427565027322	0.024720861513351684	0.028535588	0.0	0.007467754650861	0	0	0	0.07011830476612621	0.21598749783551005	0.3447337148738563	0.6452384225016297	0.9051142568457151	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
MAPK8IP3	IGF1	0.08325973606813857	0.08440042344985386	0.06679139	0.0	0.0156643614172935	0	0	0	0.23939354260168688	0.5232461094897184	0.6919969870873871	0.93747354754773	0.876741409048693	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
NME3	IGF1	0.02207194148050541	0.02569417515586067	0.019695163	0.0	0.0236299484968185	0	0	0	0.07287901367514273	0.4287559802350974	0.7277882918581503	0.9393964962323542	0.7889999081454567	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
MRPS34	IGF1	0.042743818567970264	0.04269250107374733	0.042349827	0.0	0.0251549538224935	0	0	0	0.12109310186865409	0.3451574601173143	0.46864509543698857	0.9413357756913702	0.9895081699513171	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
EME2	IGF1	0.02363984728109524	0.023517043573958292	0.024215199	0.0	0.0175410360097885	0	0	0	0.06670379297365787	0.3203400521187365	0.4363744278825018	0.9529755351390633	0.8098406833978016	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
SPSB3	IGF1	0.10007881697640056	0.09603078913791212	0.094363086	0.0	0.0174826718866825	0	0	0	0.27238193685389833	0.3836397133296649	0.477019547150359	0.9692954223478483	1.0	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
NUBP2	IGF1	0.03035806521650752	0.03040489274990923	0.030516287	0.0	0.015905138105154	0	0	0	0.08624050319071852	0.33428261561215916	0.4583826741999902	0.9631591338701622	0.8098406833978016	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
IGFALS	IGF1	0.05927929300721698	0.06621632151702991	0.0503613	0.0	0.0200133621692657	0	0	0	0.18781611676903906	0.4710914482898477	0.7367312674115519	0.9710251235355037	0.8098406833978016	1	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
HAGH	IGF1	0.10591511395018177	0.10852959898960758	0.09827454	0.0	0.5021412968635559	1	1	1	0.307833587999701	0.39653180337259475	0.5527762833271245	1.0	0.9616966554740204	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
FAHD1	IGF1	0.03574355903321359	0.035251256118441515	0.03724575	0.0	0.1262217611074447	0	0	0	0.09998673867278704	0.30790108037339736	0.41477057301719317	0.9854315883447263	0.8098406833978016	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
MEIOB	IGF1	0.07256914959713932	0.07693896826514121	0.086109154	0.0	0.0510156899690628	0	0	0	0.2182298550676621	0.2201476970709619	0.36849627798499063	0.9758835289170383	0.9264653351159919	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
SLC24A3	IGF1	0.014853804486866365	0.014153371312967452	0.020866692	0.0	0.0101514048874378	0	0	0	0.008411673859710152	0.0700872226239473	0.11683444190255918	0.0	0.2696364917516373	0	FLAMES_annotated_GCST011520-20_20087991_C_G_credset.cred1
RIN2	IGF1	0.07964150988871714	0.07030626534252846	0.055593967	0.0	0.0134845487773418	0	0	0	0.03810386840991918	0.5654463637864903	0.49146263220743536	0.4382805578857416	0.26751222747243636	1	FLAMES_annotated_GCST011520-20_20363699_A_G_credset.cred1
RIN2	IGF1	0.05391411783341746	0.04329100102261982	0.037372056	0.0	0.0138575285673141	0	0	0	0.025728836869348515	0.5654463637864903	0.49146263220743536	0.7656949382831033	0.26751222747243636	1	FLAMES_annotated_GCST011520-20_20087991_C_G_credset.cred1
NAA20	IGF1	0.08862134236300803	0.1363889251379207	0.043599512	0.0	0.0077389138750731	0	0	0	0.0739186704158783	0.9750564023803642	1.0	0.4871982626829632	0.717555748984498	0	FLAMES_annotated_GCST011520-20_20363699_A_G_credset.cred1
NAA20	IGF1	0.1765978092945304	0.24721036976852553	0.086275	0.0	0.0268740560859441	0	0	0	0.14692280441522598	0.9750564023803642	1.0	0.8511562672919623	0.717555748984498	0	FLAMES_annotated_GCST011520-20_20087991_C_G_credset.cred1
CRNKL1	IGF1	0.068158755924372	0.06310506645136603	0.1093616	0.0	0.0127882258966565	0	0	0	0.03420103651285171	0.013001187108238974	0.0	0.522306805798374	0.7471607394512145	0	FLAMES_annotated_GCST011520-20_20363699_A_G_credset.cred1
CRNKL1	IGF1	0.06931785884005304	0.05837518819877532	0.110444635	0.0	0.1630958914756775	0	0	0	0.03469371598958969	0.013001187108238974	0.0	0.9124923983848965	0.7471607394512145	0	FLAMES_annotated_GCST011520-20_20087991_C_G_credset.cred1
INSM1	IGF1	0.19488946994957498	0.18733211088981355	0.09830291	0.0	0.5681396722793579	1	0	0	0.10152833559742505	0.9408700024518857	0.9496300803988641	0.9977656346773498	0.5390035646190832	0	FLAMES_annotated_GCST011520-20_20363699_A_G_credset.cred1
INSM1	IGF1	0.2208561439696976	0.19309628507174972	0.11062258	0.0	0.0267937779426574	0	0	0	0.11476156017026218	0.9408700024518857	0.9496300803988641	0.23263407605450154	0.5390035646190832	0	FLAMES_annotated_GCST011520-20_20087991_C_G_credset.cred1
RALGAPA2	IGF1	0.17387075053352002	0.06990285738511429	0.05308242	0.0	0.0231664311140775	0	0	0	0.03788523350377056	1.0	0.5287976580986078	0.964162348200356	0.2810142584763326	0	FLAMES_annotated_GCST011520-20_20363699_A_G_credset.cred1
RALGAPA2	IGF1	0.09041540100795528	0.033063695433322646	0.027410878	0.0	0.0085592046380043	0	0	0	0.019650514102394878	1.0	0.5287976580986078	0.17392769288927118	0.2810142584763326	0	FLAMES_annotated_GCST011520-20_20087991_C_G_credset.cred1
